N|N0003|200106|CPRQ|11|21|4|1200|0|1200|0|0|500|700|0|0|0.5|0.5625|400|0.05|31|600|21|200|0.1|22
N|N0003|200106|CPRQ|11|22|3|2950|0|2950|0|0|2150|800|0|0|0.4742|0.4946|800|0.01|31|2150|10|||
N|N0003|200106|CPRQ|12|21|1|150|0|150|0|150|0|0|0|0|0.5|0.5||||150|6|||
N|N0003|200106|CPRQ|12|24|1|5000|0|600|0|600|0|0|0|0|-0.23|0.63||||600|9|||
N|N0003|200106|CPRQ|13|21|2|575|0|0|0|0|0|0|0|0|0|||||||||
N|N0003|200106|CPRQ|13|22|1|800|0|0|0|0|0|0|0|0|0|||||||||
N|N0003|200106|CPRR|11|21|2|500|0|500|0|0|300|0|200|0|0.502|0.602|300|0.03|26|200|72|||
N|N0003|200106|CPRR|11|22|3|2300|0|2300|0|0|600|0|1700|0|0.3174|0.3717|1800|0.1967|77|100|63|400|0.15|72
N|N0003|200106|CPRR|12|21|2|700|0|700|0|0|400|300|0|0|0.4714|0.4714|700|0.0143|20|||||
N|N0003|200106|CPRR|13|21|1|100|0|0|0|0|0|0|0|0|0|||||||||
N|N0003|200106|CPRR|13|22|2|2000|0|0|0|0|0|0|0|0|0|||||||||
N|N0003|200106|CPRU|11|21|12|3145|0|3145|0|200|1745|800|400|0|0.4211|0.5192|1470|0.0813|20|1675|47|||
N|N0003|200106|CPRU|11|22|4|2341|0|2341|0|0|1766|575|0|0|0.3081|0.3081|1841|0.1023|21|500|24|||
N|N0003|200106|CPRU|12|22|1|545|0|545|0|545|0|0|0|0|0.35|0.35||||545|8|||
N|N0003|200106|CPRU|13|21|2|500|0|100|0|0|100|0|0|0|-0.14|||||||||
N|N0003|200106|CPRU|13|22|2|2000|0|0|0|0|0|0|0|0|0|||||||||
N|N0003|200106|CPRU|13|24|5|25000|0|0|0|0|0|0|0|0|0|||||||||
N|N0003|200106|CPRW|11|21|203|54632|0|54632|0|10698|29850|9542|4142|400|0.0671|0.0715|24025|0.0144|27|30207|31|400|0.04|21
N|N0003|200106|CPRW|11|22|148|119422|0|119422|0|18299|79374|13239|7710|800|0.0715|0.0864|35346|0.0105|37|70376|21|13700|0.0382|30
N|N0003|200106|CPRW|11|23|14|33205|0|33205|0|2000|19550|8400|3255|0|0.0466|0.1106|2000|0.01|22|23105|22|8100|0.046|51
N|N0003|200106|CPRW|12|21|33|9784|300|9484|0|2241|6244|499|500|0|0.0646|0.0713|3050|0.01|15|6434|19|||
N|N0003|200106|CPRW|12|22|54|52041|700|51241|0|8299|34284|5958|1100|800|0.0574|0.0761|16330|0.01|19|33011|73|1900|0.0216|39
N|N0003|200106|CPRW|12|23|16|48158|2300|45858|0|2000|25523|10880|3600|3855|0.0482|0.0676|5855|0.0109|264|37003|24|3000|0.01|71
N|N0003|200106|CPRW|12|24|1|5000|0|5000|0|0|5000|0|0|0|0.04|0.05||||5000|24|||
N|N0003|200106|CPRW|13|21|40|11425|1100|9425|0|100|2900|200|1650|1475|-0.0034|||||||||
N|N0003|200106|CPRW|13|22|99|100372|19000|53105|0|1000|3715|1000|6500|15500|-0.0523|||||||||
N|N0003|200106|CPRW|13|23|43|121981|33800|46481|0|0|1200|2200|1700|12081|-0.0388|||||||||
N|N0003|200106|CPRW|13|24|10|51400|5000|11100|0|0|2000|0|0|400|-0.061|||||||||
N|N0003|200106|CPRW|14|21|7|1650|750|0|0|0|0|0|0|0|0|||||||||
N|N0003|200106|CPRW|14|22|22|19800|4900|5200|0|0|0|0|1400|100|-0.0683|||||||||
N|N0003|200106|CPRW|14|23|9|24900|4000|9700|0|0|0|0|0|2800|-0.0535|||||||||
N|N0003|200106|CPRW|14|24|2|10000|0|0|0|0|0|0|0|0|0|||||||||
N|N0003|200106|CPRW|15|21|4|1475|800|0|0|0|0|0|0|0|0|||||||||
N|N0003|200106|CPRW|15|22|38|34200|6800|1000|0|0|0|0|0|0|-0.059|||||||||
N|N0003|200106|CPRW|15|23|5|13000|8000|0|0|0|0|0|0|0|0|||||||||
N|N0003|200106|CPRX|11|21|152|45053|400|44653|0|9460|26551|5112|3530|0|0.056|0.0603|19055|0.0159|31|25098|22|500|0.044|106
N|N0003|200106|CPRX|11|22|146|121751|0|121751|0|18186|76089|17676|8300|1500|0.0607|0.0734|43730|0.0175|30|69421|26|8600|0.0373|50
N|N0003|200106|CPRX|11|23|24|63504|0|63504|0|5100|33082|15522|9800|0|0.062|0.0851|12300|0.0149|63|33804|19|17400|0.0268|30
N|N0003|200106|CPRX|11|24|1|5000|0|5000|0|0|5000|0|0|0|0.02|0.02||||5000|14|||
N|N0003|200106|CPRX|12|21|34|8972|0|8972|0|1795|5208|1469|500|0|0.0491|0.0594|3220|0.0168|27|5752|20|||
N|N0003|200106|CPRX|12|22|61|61551|1100|60451|0|12668|35083|6800|1900|3300|0.0465|0.0595|18318|0.0119|22|42133|175|||
N|N0003|200106|CPRX|12|23|21|51210|0|51210|0|3800|30800|8800|5510|500|0.0142|0.0594|10610|0.01|41|36100|251|4500|0.0378|40
N|N0003|200106|CPRX|12|24|6|36700|8900|27800|0|8700|6500|6000|3600|2500|0.0132|0.0583||||27800|157|||
N|N0003|200106|CPRX|13|21|14|4018|200|3140|0|0|400|400|1190|550|0.0076|||||||||
N|N0003|200106|CPRX|13|22|96|89871|7974|52563|0|500|3000|2689|2600|19495|-0.04|||||||||
N|N0003|200106|CPRX|13|23|40|103823|40254|38369|0|0|3700|2000|4700|13369|-0.0346|||||||||
N|N0003|200106|CPRX|13|24|19|99500|14000|30000|0|0|0|0|0|10200|-0.0376|||||||||
N|N0003|200106|CPRX|14|21|4|1096|200|700|0|0|0|0|0|200|0.0257|||||||||
N|N0003|200106|CPRX|14|22|31|26437|8499|7938|0|0|0|0|0|2900|-0.0186|||||||||
N|N0003|200106|CPRX|14|23|5|15400|6200|2500|0|0|0|0|0|300|-0.0296|||||||||
N|N0003|200106|CPRX|14|24|7|43400|5000|18900|0|0|0|0|0|6500|0.0154|||||||||
N|N0003|200106|CPRX|15|21|1|101|0|101|0|0|0|0|0|0|-0.07|||||||||
N|N0003|200106|CPRX|15|22|39|33562|3500|6318|0|0|0|0|0|1000|-0.0324|||||||||
N|N0003|200106|CPRX|15|23|5|14000|0|0|0|0|0|0|0|0|0|||||||||
N|N0003|200106|CPRX|15|24|7|39500|6200|800|0|0|0|0|0|0|-0.05|||||||||
N|N0003|200106|CQPRA|11|21|80|19210|0|19210|0|5594|9166|3275|1175|0|0.1281|0.1641|10230|0.0347|18|8480|27|500|0.08|40
N|N0003|200106|CQPRA|11|22|51|36753|0|36753|0|9401|16996|7756|2600|0|0.1415|0.2032|11045|0.0368|28|19808|21|5900|0.0768|41
N|N0003|200106|CQPRA|11|23|2|4200|0|4200|0|2100|100|2000|0|0|0.0105|0.0538||||3500|17|700|0.07|35
N|N0003|200106|CQPRA|12|21|23|5748|200|5348|0|1083|3115|1050|100|0|0.1028|0.149|1835|0.0299|19|3513|23|||
N|N0003|200106|CQPRA|12|22|23|19870|600|18770|0|7799|5571|2700|0|1200|0.0423|0.1173|4203|0.0119|18|14567|352|||
N|N0003|200106|CQPRA|12|23|6|14465|0|11065|0|2400|5665|0|0|0|0.0002|0.1741||||11065|970|||
N|N0003|200106|CQPRA|13|21|51|12190|2423|8267|0|1190|2266|699|1100|1719|-0.0465|||||||||
N|N0003|200106|CQPRA|13|22|52|48445|16711|18001|0|1299|1948|879|4000|2400|-0.0874|||||||||
N|N0003|200106|CQPRA|13|23|5|11300|0|5200|0|0|100|0|0|2400|-0.0521|||||||||
N|N0003|200106|CQPRA|13|24|2|10000|0|0|0|0|0|0|0|0|0|||||||||
N|N0003|200106|CQPRA|14|21|10|2700|500|1000|0|0|0|0|0|100|-0.03|||||||||
N|N0003|200106|CQPRA|14|22|10|9855|2400|1100|0|0|0|0|0|700|-0.2536|||||||||
N|N0003|200106|CQPRA|14|24|1|6300|0|0|0|0|0|0|0|0|0|||||||||
N|N0003|200106|CQPRA|15|21|2|600|0|100|0|0|0|0|0|100|-0.08|||||||||
N|N0003|200106|CQPRA|15|22|13|8500|1500|200|0|0|0|0|0|0|-0.15|||||||||
N|N0003|200106|CQPRA|15|23|2|4200|0|1500|0|0|0|0|0|0|-0.1|||||||||
N|N0003|200106|CRM|11|21|6|1000|0|1000|0|0|300|0|700|0|0.132|-0.057|500|0.81|65|500|66|||
N|N0003|200106|CRM|12|21|7|1200|200|900|0|100|200|200|200|200|-0.3856|0.2933|400|0.1|252|500|26|||
N|N0003|200106|CRM|12|22|4|2800|900|1500|0|700|100|700|0|0|-0.13|0.116|100|0.6|57|1300|21|100|0.01|28
N|N0003|200106|CRM|13|21|57|9400|7900|300|0|0|0|0|0|200|-0.0733|||||||||
N|N0003|200106|CRM|13|22|8|5400|4400|0|0|0|0|0|0|0|0|||||||||
N|N0003|200106|CRM|14|21|2|791|0|0|0|0|0|0|0|0|0|||||||||
N|N0003|200106|CRM|14|22|2|1750|1000|0|0|0|0|0|0|0|0|||||||||
N|N0003|200106|CRY|11|21|1181|234595|3650|230145|500|98877|107261|19489|5018|0|-0.0028|0.1235|91095|0.097|16|107036|12|32514|0.1306|20
N|N0003|200106|CRY|11|22|531|395024|11000|384024|0|111263|201292|52547|18922|0|-0.0236|0.2355|98721|0.0964|18|158548|15|126755|0.164|31
N|N0003|200106|CRY|11|23|39|102430|0|102430|0|12555|40075|25500|24300|0|0.0546|0.6646|14650|0.1813|21|29880|15|57900|0.475|75
N|N0003|200106|CRY|11|24|3|16000|0|16000|0|0|1900|14100|0|0|0.6888|1.5725||||1900|13|14100|0.7099|38
N|N0003|200106|CRY|12|21|775|136290|13350|122740|200|70959|40326|7727|3028|800|-0.028|0.0901|21322|0.0608|14|93983|16|7635|0.0472|40
N|N0003|200106|CRY|12|22|331|254354|43639|206615|2100|105772|78974|13269|5800|3800|-0.0344|0.0997|28415|0.058|91|162881|47|17419|0.0419|104
N|N0003|200106|CRY|12|23|62|161619|25000|120619|1500|27770|49549|16800|10000|11100|0.0177|0.099|18537|0.1314|33|72282|242|31300|0.0301|508
N|N0003|200106|CRY|12|24|13|71700|10300|58600|0|6300|27200|1700|6000|17400|0.2514|0.2342|5100|0.0198|25|26800|155|26700|0.0882|396
N|N0003|200106|CRY|13|21|2373|426550|293469|127111|3500|36169|37637|12447|30480|10972|-0.0083|||||||||
N|N0003|200106|CRY|13|22|534|436384|271369|148815|6000|32869|46025|13819|34497|21205|0.0084|||||||||
N|N0003|200106|CRY|13|23|58|143300|65150|66650|2300|12500|15700|13550|10600|8600|-0.0144|||||||||
N|N0003|200106|CRY|13|24|6|33750|10000|10000|0|0|0|5000|0|0|-0.225|||||||||
N|N0003|200106|CRY|14|21|985|146286|109755|34031|1000|1300|3868|3088|13990|11739|0.1641|||||||||
N|N0003|200106|CRY|14|22|339|253161|191812|54584|3400|1665|5500|6719|17300|18300|0.076|||||||||
N|N0003|200106|CRY|14|23|20|48100|29100|16000|0|0|0|0|9500|3000|0.0199|||||||||
N|N0003|200106|CRY|14|24|4|20350|15250|5100|0|600|200|3800|500|0|0.1249|||||||||
N|N0003|200106|CRY|15|21|607|84870|71632|11238|500|1198|703|2260|3901|2411|0.0897|||||||||
N|N0003|200106|CRY|15|22|84|65381|52622|9519|500|0|0|0|4200|4319|0.049|||||||||
N|N0003|200106|CRY|15|23|21|50212|20712|21800|0|0|0|0|2300|9700|-0.0967|||||||||
N|N0003|200106|CRY|15|24|4|20000|15000|0|0|0|0|0|0|0|0|||||||||
N|N0003|200106|CSL|11|21|702|142404|860|141544|0|43960|64987|21866|10199|532|0.0098|0.0624|60868|0.0381|24|68088|17|12588|0.0475|27
N|N0003|200106|CSL|11|22|225|188448|1900|186476|0|46535|85894|39304|15715|0|0.004|0.1201|48916|0.0283|25|82707|18|54853|0.0826|33
N|N0003|200106|CSL|11|23|24|57587|0|57587|0|9025|34600|9662|4300|0|0.0246|0.1612|7300|0.0177|9|27287|19|23000|0.1175|35
N|N0003|200106|CSL|11|24|3|21185|0|21185|0|5185|16000|0|0|0|0.0114|0.5437|5085|0.02|9|300|14|15800|0.361|26
N|N0003|200106|CSL|12|21|1162|223251|29958|192693|0|75704|79269|26020|9600|2100|-0.0167|0.047|47552|0.0364|24|136043|23|9098|0.0253|72
N|N0003|200106|CSL|12|22|500|405963|102658|299656|1700|93290|140611|40303|22952|3200|-0.0127|0.0533|59800|0.0235|35|226123|28|15433|0.027|410
N|N0003|200106|CSL|12|23|63|160865|33900|122565|900|25765|66800|20800|8200|1900|-0.0163|0.0317|11800|0.1142|50|88865|29|22800|0.0198|25
N|N0003|200106|CSL|12|24|8|40300|29100|11200|0|4000|3600|3300|300|0|-0.1712|0.0886|300|0.01|16|7600|14|3300|0.0339|69
N|N0003|200106|CSL|13|21|3771|812764|625306|182758|1700|37831|55450|23701|43850|22426|0.0016|||||||||
N|N0003|200106|CSL|13|22|915|664796|518484|132448|1900|19402|30721|20636|34589|23500|0.0297|||||||||
N|N0003|200106|CSL|13|23|37|95897|33998|44499|100|2900|3499|4100|15500|13700|0.01|||||||||
N|N0003|200106|CSL|13|24|3|15700|10000|0|0|0|0|0|0|0|0|||||||||
N|N0003|200106|CSL|14|21|2785|453545|381204|68641|2500|2725|9775|8354|29305|18640|0.0257|||||||||
N|N0003|200106|CSL|14|22|838|632119|513706|83404|2000|1700|9000|13700|28900|23604|0.0539|||||||||
N|N0003|200106|CSL|14|23|19|52399|21699|6700|0|0|5000|0|1700|0|0.0176|||||||||
N|N0003|200106|CSL|14|24|7|35385|15085|5400|0|0|0|0|1400|3900|-0.0709|||||||||
N|N0003|200106|CSL|15|21|887|141509|126814|11745|900|855|1500|1594|5195|2701|0.0496|||||||||
N|N0003|200106|CSL|15|22|249|199422|154860|14543|1200|900|0|500|6546|3600|0.0596|||||||||
N|N0003|200106|CSL|15|23|54|166054|55158|20796|800|0|0|300|11165|4399|-0.0072|||||||||
N|N0003|200106|CSL|15|24|9|59787|0|0|0|0|0|0|0|0|0|||||||||
N|N0003|200106|CSP|11|21|46|11788|0|11188|600|4305|5430|1114|939|0|0.0331|0.0379|3505|0.0229|13|8183|24|100|0.02|14
N|N0003|200106|CSP|11|22|81|72633|0|72633|0|19546|34744|11508|6835|0|0.0392|0.0488|13038|0.0225|19|56095|25|3500|0.0211|57
N|N0003|200106|CSP|11|23|25|66847|0|66847|0|14320|29338|12589|10600|0|0.0382|0.0596|10708|0.0198|29|42839|25|13300|0.0275|36
N|N0003|200106|CSP|11|24|3|23170|0|23170|0|15670|7500|0|0|0|0.0589|0.0662||||15670|8|7500|0.05|15
N|N0003|200106|CSP|12|21|2|600|200|400|0|0|400|0|0|0|0.04|0.04||||400|19|||
N|N0003|200106|CSP|12|22|17|15561|0|15461|0|9369|3650|1242|1200|0|0.0189|0.0313|650|0.03|15|14411|15|400|0.01|80
N|N0003|200106|CSP|12|23|12|31693|1800|27193|0|0|10890|9500|4903|200|0.0117|0.031|8000|0.01|24|19193|843|||
N|N0003|200106|CSP|12|24|3|19000|0|19000|0|19000|0|0|0|0|0.02|0.02||||19000|7|||
N|N0003|200106|CSP|13|21|36|9697|6000|3497|200|1175|400|253|400|325|-0.0241|||||||||
N|N0003|200106|CSP|13|22|76|81898|26566|30883|3300|2300|2470|0|3175|15403|-0.0267|||||||||
N|N0003|200106|CSP|13|23|26|60198|15748|27200|0|2000|9050|0|7000|5550|-0.0312|||||||||
N|N0003|200106|CSP|13|24|2|13970|0|7870|3500|0|0|0|0|1270|-0.0274|||||||||
N|N0003|200106|CSP|14|21|5|1558|800|260|0|0|0|0|0|260|-0.01|||||||||
N|N0003|200106|CSP|14|22|22|26079|5288|10350|0|0|0|1500|3100|2700|-0.031|||||||||
N|N0003|200106|CSP|14|23|6|14045|5323|4622|300|0|0|0|0|2322|-0.0054|||||||||
N|N0003|200106|CSP|14|24|3|16000|6000|10000|0|0|0|0|0|10000|0.05|||||||||
N|N0003|200106|CSP|15|21|13|3600|3200|0|0|0|0|0|0|0|0|||||||||
N|N0003|200106|CSP|15|22|4|4818|1498|120|2300|0|0|0|0|450|-0.0037|||||||||
N|N0003|200106|CSP|15|23|3|7000|0|0|0|0|0|0|0|0|0|||||||||
N|N0003|200106|CSP|15|24|1|5000|0|1400|0|0|0|0|0|0|-0.06|||||||||
N|N0003|200106|CVC|11|21|1573|300546|2400|297846|0|124254|143338|23288|6966|0|-0.0109|0.0522|119404|0.0584|16|145555|12|32887|0.052|19
N|N0003|200106|CVC|11|22|1056|857562|11000|844362|0|275345|443943|95394|29680|0|-0.0084|0.1024|218738|0.0602|19|423069|13|202555|0.0824|25
N|N0003|200106|CVC|11|23|182|485825|6500|479325|0|69406|269583|99581|40755|0|0.0315|0.1763|96452|0.0776|32|172607|16|210266|0.115|29
N|N0003|200106|CVC|11|24|53|291238|15500|275738|0|30675|127470|91893|25700|0|0.1095|0.3156|22000|0.104|25|79238|16|174500|0.1908|33
N|N0003|200106|CVC|12|21|948|175853|18071|157082|100|97568|46933|9173|3508|0|-0.0009|0.0355|35250|0.0452|17|117257|10|4675|0.0253|26
N|N0003|200106|CVC|12|22|1022|947859|166465|772394|1400|374080|290946|72500|33713|2355|-0.0061|0.0409|124879|0.0559|27|617002|16|31913|0.0299|46
N|N0003|200106|CVC|12|23|333|926475|174100|736175|0|198450|355700|86938|72087|17200|0.0052|0.0674|96300|0.0419|36|528588|117|111287|0.053|163
N|N0003|200106|CVC|12|24|86|523545|157900|359045|0|35500|192255|78090|42200|5700|0.0222|0.1009|14400|0.0564|357|273545|80|71100|0.0886|47
N|N0003|200106|CVC|13|21|3470|630972|403497|222211|2000|46884|70584|36680|58638|10325|0.001|||||||||
N|N0003|200106|CVC|13|22|1381|1225975|668853|527822|2600|75400|162087|78831|144333|57671|-0.0179|||||||||
N|N0003|200106|CVC|13|23|252|645626|300200|333426|300|31600|134536|37100|80600|38290|-0.0259|||||||||
N|N0003|200106|CVC|13|24|40|236500|133000|83800|0|3500|34100|7700|30500|3100|0.056|||||||||
N|N0003|200106|CVC|14|21|2264|341929|227295|111634|700|6681|19634|13473|52681|19865|0.0458|||||||||
N|N0003|200106|CVC|14|22|759|649224|430321|201103|1600|11243|31424|31900|82814|40097|0.0726|||||||||
N|N0003|200106|CVC|14|23|132|352665|232016|85249|0|5000|6300|8800|42549|19300|0.0319|||||||||
N|N0003|200106|CVC|14|24|16|88690|50590|17100|0|0|0|5000|0|5100|0.1651|||||||||
N|N0003|200106|CVC|15|21|890|122228|98089|21239|200|619|4750|3300|8415|3489|0.0788|||||||||
N|N0003|200106|CVC|15|22|253|237086|164266|54620|0|0|6100|4500|19975|17445|0.0102|||||||||
N|N0003|200106|CVC|15|23|72|209500|138800|53600|0|0|3300|4000|24700|13100|0.0856|||||||||
N|N0003|200106|CVC|15|24|14|81300|51000|25300|0|0|0|0|5800|19500|0.1502|||||||||
N|N0003|200106|CVD|11|21|957|215338|1250|212285|1000|63619|102151|34471|13044|0|0.0155|0.0433|91877|0.0469|22|107181|19|14227|0.0438|27
N|N0003|200106|CVD|11|22|649|506760|7700|497160|100|110799|281498|77293|27670|0|0.0275|0.0671|158245|0.0358|21|252726|19|86289|0.0484|27
N|N0003|200106|CVD|11|23|88|231395|0|231395|0|23040|157955|39700|10700|0|0.0517|0.0782|60700|0.0476|18|98095|26|72600|0.0625|27
N|N0003|200106|CVD|11|24|16|98294|6800|91494|0|3100|50694|29800|7900|0|0.0262|0.1228|16700|0.0389|34|27594|26|47200|0.0575|26
N|N0003|200106|CVD|12|21|916|185673|21278|163895|400|71867|66598|17307|7523|1000|0.0036|0.0314|40869|0.0402|21|120226|20|3200|0.0141|38
N|N0003|200106|CVD|12|22|591|493212|67900|421612|2100|173361|184019|41500|22732|1200|-0.0007|0.0359|92315|0.0351|20|313869|24|17528|0.0199|25
N|N0003|200106|CVD|12|23|179|535257|117800|407257|2700|111561|175736|81860|39800|1000|0.0135|0.0466|66300|0.0272|27|294497|26|49160|0.038|35
N|N0003|200106|CVD|12|24|57|333666|55100|270566|3000|44945|122951|58370|14000|21100|0.0272|0.047|24300|0.0628|135|200066|258|49200|0.0257|163
N|N0003|200106|CVD|13|21|2467|585034|374873|199998|7600|34364|59082|28534|64552|19580|-0.0101|||||||||
N|N0003|200106|CVD|13|22|544|444602|253371|181231|3900|28532|62177|23818|37599|26505|-0.002|||||||||
N|N0003|200106|CVD|13|23|210|678630|553683|118846|3700|16100|38846|26000|17500|17900|0.0098|||||||||
N|N0003|200106|CVD|13|24|73|415659|231297|168662|1000|7600|60900|22100|26600|41862|-0.0184|||||||||
N|N0003|200106|CVD|14|21|1559|272187|185396|82991|3100|6175|11147|8508|34180|23309|0.023|||||||||
N|N0003|200106|CVD|14|22|796|606530|459317|137013|3600|8200|20876|16300|59867|29770|0.0149|||||||||
N|N0003|200106|CVD|14|23|105|294345|205999|72646|1900|3000|3310|1600|38600|21000|0.036|||||||||
N|N0003|200106|CVD|14|24|36|224900|169600|49100|3900|0|7100|9800|15900|17100|-0.0076|||||||||
N|N0003|200106|CVD|15|21|454|75953|62912|11841|100|0|534|2200|5670|2673|0.0261|||||||||
N|N0003|200106|CVD|15|22|210|161873|121606|29543|1700|600|1300|500|13343|7200|0.0048|||||||||
N|N0003|200106|CVD|15|23|66|225928|142535|42696|900|0|0|0|8432|30764|-0.07|||||||||
N|N0003|200106|CVD|15|24|40|242687|150790|38798|0|0|0|0|11098|8500|-0.0478|||||||||
N|N0003|200106|CW|11|21|64|11629|0|11629|0|1568|7271|1704|1086|0|-0.039|0.1445|5531|0.0981|29|5598|18|500|0.082|24
N|N0003|200106|CW|11|22|16|12585|0|12585|0|0|5335|4350|2900|0|-0.0645|0.2368|2200|0.145|30|6285|36|4100|0.1268|58
N|N0003|200106|CW|11|23|1|4116|0|4116|0|0|0|216|0|3900|-0.1567|1.4039||||216|0|3900|0.63|0
N|N0003|200106|CW|12|21|155|22239|1300|20939|0|5549|11850|2720|820|0|-0.0043|0.1687|4920|0.0655|24|15819|19|200|0.07|14
N|N0003|200106|CW|12|22|28|25416|3500|21416|0|5296|8020|4900|0|2000|-0.0711|0.2307|800|0.01|26|16516|296|4100|0.0912|579
N|N0003|200106|CW|12|23|4|8600|3800|4800|0|0|2400|1500|0|900|-0.205|0.4729||||3300|228|1500|0.45|44
N|N0003|200106|CW|13|21|252|52754|47400|3854|0|300|1651|391|1012|400|-0.0458|||||||||
N|N0003|200106|CW|13|22|35|28831|16031|7400|0|0|200|0|700|2700|0.0485|||||||||
N|N0003|200106|CW|13|23|3|7000|0|2400|0|0|0|100|0|2100|0.0813|||||||||
N|N0003|200106|CW|14|21|108|21751|19451|1840|0|200|300|0|640|400|0.0697|||||||||
N|N0003|200106|CW|14|22|35|23587|19787|3800|0|0|500|500|0|1100|0.2329|||||||||
N|N0003|200106|CW|14|23|2|4200|2000|2200|0|0|0|0|0|1900|0.0009|||||||||
N|N0003|200106|CW|15|21|33|7940|7600|100|0|0|0|0|0|100|-0.05|||||||||
N|N0003|200106|CW|15|22|12|8235|6735|0|0|0|0|0|0|0|0|||||||||
N|N0003|200106|CWN|11|21|268|59776|200|59176|400|10708|28045|14206|6517|100|0.0301|0.0268|23025|0.035|36|35286|30|1265|0.0361|38
N|N0003|200106|CWN|11|22|212|189806|1900|187906|0|31409|86673|45096|24128|600|0.031|0.0517|43875|0.0396|41|121101|30|22930|0.0473|32
N|N0003|200106|CWN|11|23|64|161915|0|161915|0|19257|71953|34705|33500|2500|0.0377|0.0984|10800|0.0493|14|94615|38|56500|0.0632|45
N|N0003|200106|CWN|11|24|10|62714|0|57240|0|0|22000|16400|18840|0|0.068|0.1724||||16400|22|40840|0.091|59
N|N0003|200106|CWN|12|21|309|59737|2810|55927|1000|14576|25044|11636|5471|200|0.0164|0.0284|9993|0.0258|28|44434|27|2500|0.014|29
N|N0003|200106|CWN|12|22|179|172220|8800|155520|4600|29406|58897|36849|30868|3600|0.0068|0.0332|26191|0.0296|42|119325|80|14604|0.0252|79
N|N0003|200106|CWN|12|23|74|206448|22200|176948|5800|17069|67193|49816|36170|3700|0.0106|0.0494|21669|0.0359|201|142079|248|19000|0.0164|57
N|N0003|200106|CWN|12|24|18|107954|20300|81654|4800|12254|5000|29000|24100|5200|0.0081|0.0609||||65254|820|21200|0.0202|100
N|N0003|200106|CWN|13|21|1817|286305|214871|66834|4000|14867|23596|6759|17554|5688|-0.0141|||||||||
N|N0003|200106|CWN|13|22|293|267942|112450|122692|11100|8200|23200|14571|32818|41403|-0.0185|||||||||
N|N0003|200106|CWN|13|23|60|164246|61232|75514|14500|6100|9900|3900|8744|41570|-0.0056|||||||||
N|N0003|200106|CWN|13|24|27|171058|74887|79871|1500|200|300|0|14084|44087|-0.0113|||||||||
N|N0003|200106|CWN|14|21|737|121065|91769|24796|2500|200|2388|1800|12631|8113|0.0071|||||||||
N|N0003|200106|CWN|14|22|169|143726|77200|49426|3600|1300|3100|5357|8900|25069|0.0022|||||||||
N|N0003|200106|CWN|14|23|36|87932|40216|22800|5700|0|0|0|9700|7600|-0.0488|||||||||
N|N0003|200106|CWN|14|24|5|30900|20600|9300|1000|0|0|0|4200|1100|0.0549|||||||||
N|N0003|200106|CWN|15|21|312|57516|50657|4759|200|100|100|0|1300|1559|-0.012|||||||||
N|N0003|200106|CWN|15|22|157|150286|61180|41856|3800|0|0|0|3700|18770|-0.0197|||||||||
N|N0003|200106|CWN|15|23|33|76516|25100|23916|4300|0|0|500|1500|5500|-0.033|||||||||
N|N0003|200106|CWN|15|24|3|23500|10100|8300|700|0|0|0|0|0|-0.0869|||||||||
N|N0003|200106|CWNPRA|11|21|23|5460|0|5460|0|1280|2775|1105|300|0|0.0251|0.1623|2850|0.0813|21|2610|29|||
N|N0003|200106|CWNPRA|11|22|8|5961|0|5961|0|500|1664|3797|0|0|0.1861|0.3859|2697|0.0715|35|2464|23|800|0.25|48
N|N0003|200106|CWNPRA|11|23|1|2000|0|2000|0|0|0|2000|0|0|0.25|0.25||||2000|50|||
N|N0003|200106|CWNPRA|12|21|5|1037|0|1037|0|617|420|0|0|0|0.3678|0.2175||||737|4|300|0.01|15
N|N0003|200106|CWNPRA|12|22|19|18150|1600|16050|0|3450|8200|1500|2300|600|0.0487|0.2358|3500|0.11|78|11950|114|600|0.15|29
N|N0003|200106|CWNPRA|12|23|5|14000|0|13200|0|2600|4600|3500|2500|0|0.1036|0.2511||||13200|34|||
N|N0003|200106|CWNPRA|12|24|2|11000|1300|9700|0|0|6000|100|0|3500|0.0356|1.3031||||6000|12|3700|0.1|580
N|N0003|200106|CWNPRA|13|21|21|4689|1739|1950|0|101|1150|0|199|0|0.0856|||||||||
N|N0003|200106|CWNPRA|13|22|21|19360|4600|7730|0|0|400|200|1600|1330|-0.0778|||||||||
N|N0003|200106|CWNPRA|13|23|6|14000|0|3000|0|0|0|0|0|3000|0.0583|||||||||
N|N0003|200106|CWNPRA|14|21|1|200|0|100|0|0|0|0|0|0|-0.1|||||||||
N|N0003|200106|CWNPRA|14|22|8|7530|4530|1000|0|0|0|0|1000|0|-0.25|||||||||
N|N0003|200106|CWNPRA|14|23|1|2000|2000|0|0|0|0|0|0|0|0|||||||||
N|N0003|200106|CWNPRA|15|24|1|5000|0|0|0|0|0|0|0|0|0|||||||||
N|N0003|200106|CYE|11|21|163|44347|0|44047|300|11950|16310|9270|6567|250|0.0261|0.029|15808|0.0208|39|28139|28|400|0.03|68
N|N0003|200106|CYE|11|22|244|237150|0|237150|0|49246|100714|37651|48539|1000|0.0309|0.0359|50906|0.0145|36|169910|35|16334|0.0249|42
